DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	6p22.1	6	27321997	NR	POM121L2 - VN1R10P	ENSG00000158553	ENSG00000220758		9827	2897	rs6923811-C	rs6923811	0	6923811	intergenic_variant	1	0.33	3E-10	9.522878745280337		1.12	[1.08-1.15]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q35.1	5	171474582	NR	FGF18 - AC022440.1	ENSG00000156427	ENSG00000285914		16956	249993	rs12519165-A	rs12519165	0	12519165	regulatory_region_variant	1	0.39	2E-9	8.698970004336019			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p24.3	6	7211585	NR	RREB1			ENSG00000124782			rs1334576-A	rs1334576	0	1334576	missense_variant	0	0.43	4E-9	8.397940008672037			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.3	6	19843536	NR	ID4 - AL022726.1	ENSG00000172201	ENSG00000287138		1339	48861	rs6905736-C	rs6905736	0	6905736	intergenic_variant	1	0.15	3E-12	11.522878745280337			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.2	6	26510520	NR	BTN1A1 - RNU6-502P	ENSG00000124557	ENSG00000199289		98	8831	rs3799383-T	rs3799383	0	3799383	intergenic_variant	1	0.14	2E-9	8.698970004336019			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	27321997	NR	POM121L2 - VN1R10P	ENSG00000158553	ENSG00000220758		9827	2897	rs6923811-C	rs6923811	0	6923811	intergenic_variant	1	0.33	3E-10	9.522878745280337			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	28235278	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		1796	6419	rs13205211-G	rs13205211	0	13205211	intergenic_variant	1	0.11	7E-10	9.154901959985743			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	28744470	NR	RPSAP2 - NOP56P1	ENSG00000249814	ENSG00000273323		11566	39163	rs1233578-G	rs1233578	0	1233578	intergenic_variant	1	0.18	8E-14	13.096910013008056			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	29581876	NR	GABBR1, GABBR1, GABBR1, GABBR1, GABBR1, GABBR1, GABBR1			ENSG00000232569, ENSG00000206511, ENSG00000204681, ENSG00000232632, ENSG00000237051, ENSG00000206466, ENSG00000237112			rs1233393-G	rs1233393	0	1233393	intron_variant	0	0.12	3E-11	10.522878745280337			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	30185586	NR	TRIM26, TRIM26, TRIM26, TRIM26, TRIM26, TRIM26			ENSG00000226060, ENSG00000231641, ENSG00000234127, ENSG00000234046, ENSG00000230230, ENSG00000137313			rs2106072-A	rs2106072	0	2106072	3_prime_UTR_variant	0	0.13	9E-13	12.045757490560675			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p21.33	6	30730764	NR	FLOT1, FLOT1, FLOT1, FLOT1, FLOT1, FLOT1, FLOT1			ENSG00000206480, ENSG00000232280, ENSG00000224740, ENSG00000223654, ENSG00000206379, ENSG00000236271, ENSG00000137312			rs1064627-G	rs1064627	0	1064627	non_coding_transcript_exon_variant	0	0.2	2E-17	16.69897000433602			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	7p22.3	7	2712518	NR	AMZ1			ENSG00000174945			rs798565-A	rs798565	0	798565	synonymous_variant	0	0.29	4E-10	9.397940008672037			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	7p21.1	7	20378567	NR	ITGB8			ENSG00000105855			rs12700188-G	rs12700188	0	12700188	intron_variant	0	0.41	8E-10	9.096910013008056			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	9p24.2	9	4143749	NR	GLIS3			ENSG00000107249			rs10114763-T	rs10114763	0	10114763	intron_variant	0	0.42	6E-10	9.221848749616356			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	9p21.3	9	23588686	NR	AL445623.2			ENSG00000283982			rs156394-C	rs156394	0	156394	intron_variant	0	0.46	2E-9	8.698970004336019			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	9q22.33	9	98887470	NR	AL136084.2 - AL136084.1	ENSG00000267026	ENSG00000229338		15055	3120	rs1007892-T	rs1007892	0	1007892	regulatory_region_variant	1	0.35	1E-9	9.0			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	10p13	10	12236526	NR	CDC123			ENSG00000151465			rs57062879-A	rs57062879	0	57062879	intron_variant	0	0.49	5E-20	19.30102999566398			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	10q22.3	10	76559121	NR	AC024603.1, LRMDA			ENSG00000269256, ENSG00000148655			rs2579762-C	rs2579762	0	2579762	3_prime_UTR_variant	0	0.46	5E-10	9.301029995663981			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	11p15.3	11	13149238	NR	AC013762.1 - AC022878.1	ENSG00000255558	ENSG00000255018		14399	2962	rs7483689-T	rs7483689	0	7483689	intergenic_variant	1	0.46	7E-9	8.154901959985743			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	14q32.12	14	93037041	NR	ITPK1, ITPK1			ENSG00000100605, ENSG00000274958			rs12894780-C	rs12894780	0	12894780	intron_variant	0	0.14	4E-8	7.3979400086720375			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	15q23	15	71336031	NR	AC064799.2, THSD4			ENSG00000260586, ENSG00000187720			rs10851839-T	rs10851839	0	10851839	intron_variant	0	0.34	6E-23	22.221848749616356			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	15q25.1	15	78618839	NR	CHRNA3			ENSG00000080644			rs8040868-C	rs8040868	0	8040868	synonymous_variant	0	0.39	8E-24	23.096910013008056			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	15q25.2	15	83600695	NR	SH3GL3			ENSG00000140600			rs8041992-T	rs8041992	0	8041992	intron_variant	0	0.27	4E-12	11.397940008672037			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	16q22.1	16	68364972	SMPD3	SMPD3			ENSG00000103056			rs141322661-G	rs141322661	0	141322661	intron_variant	0	0.01	1E-8	8.0			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	16q23.1	16	75429114	NR	CFDP1, AC009163.5			ENSG00000153774, ENSG00000261717			rs12449170-C	rs12449170	0	12449170	intron_variant	0	0.41	6E-17	16.221848749616356			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (2df)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	17q11.2	17	30110034	NR	AC104984.3			ENSG00000265394			rs60967688-A	rs60967688	0	60967688	intron_variant	0	0.45	8E-9	8.096910013008056			[NR]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016590	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	6p22.1	6	27867440	NR	H1-5			ENSG00000184357			rs17763089-A	rs17763089	0	17763089	synonymous_variant	0	0.11	2E-6	5.698970004336019		1.12	[1.07-1.18]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	6p22.1	6	28744470	NR	RPSAP2 - NOP56P1	ENSG00000249814	ENSG00000273323		11566	39163	rs1233578-G	rs1233578	0	1233578	intergenic_variant	1	0.18	3E-9	8.522878745280337		1.13	[1.09-1.18]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease in never smokers	8,631 European ancestry cases, 120,544 European ancestry controls	NA	6p22.1	6	29581876	NR	GABBR1, GABBR1, GABBR1, GABBR1, GABBR1, GABBR1, GABBR1			ENSG00000232569, ENSG00000206511, ENSG00000204681, ENSG00000232632, ENSG00000237051, ENSG00000206466, ENSG00000237112			rs1233393-G	rs1233393	0	1233393	intron_variant	0	0.12	2E-7	6.698970004336019		1.13	[1.08-1.18]	Affymetrix [9886854] (imputed)	N	smoking status measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016589	Genome-wide genotyping array
